player,element,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,starts,threat,total_points,transfers_in,transfers_out,yellow_cards,Involved,price_start,price_end,profit_or_loss,Net Transfers,90s completed,expected_assists_per90,expected_goal_involvements_per90,expected_goals_per90,expected_goals_conceded_per90,goals_per_90,goals_conceded_per_90,saves_per_90,assists_per_90,bonus_points_per_90
Stuart Dallas,226,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1312.0,0,0.0,0,2839,3386,0,0,£5.0,£4.9,£-0.1,-547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sven Botman,377,2,8,666,13,120.10000000000001,1.09,3.8400000000000003,2.75,38.0,30,0,98.1,554.4,3127,0,0,0,0,0,489487.0,35,303.0,129,1617887,947557,2,36,£4.5,£4.5,£0.0,670330,34.74444444444445,0.03137192196993924,0.11052126638951071,0.07914934441957147,1.093700031979533,0.0,0.8634473936680523,0.0,0.05756315957787016,0.23025263831148063
Sékou Mara,528,2,0,90,0,77.5,0.31,1.33,1.02,9.39,10,1,33.9,104.8,538,0,0,0,0,0,9973.0,4,169.0,32,24742,28386,1,22,£5.5,£5.3,£-0.2,-3644,5.977777777777778,0.051858736059479556,0.2224907063197026,0.17063197026022306,1.570817843866171,0.16728624535315986,1.6728624535315986,0.0,0.3345724907063197,0.0
Taiwo Awoniyi,397,1,16,320,5,129.6,0.29,7.15,6.86,26.43,29,10,87.8,375.8,1395,0,0,0,0,0,68643.0,17,378.0,100,281226,249351,2,27,£6.0,£5.6,£-0.4,31875,15.5,0.018709677419354837,0.4612903225806452,0.44258064516129036,1.7051612903225806,0.6451612903225806,1.8709677419354838,0.0,0.06451612903225806,1.032258064516129
Takehiro Tomiyasu,14,1,0,173,2,86.6,0.23,0.47,0.24000000000000002,8.93,11,0,27.7,137.0,651,0,0,0,0,0,73582.0,6,55.0,32,82997,216563,2,21,£4.5,£4.2,£-0.3,-133566,7.233333333333333,0.03179723502304148,0.06497695852534562,0.03317972350230415,1.2345622119815667,0.0,1.5207373271889402,0.0,0.1382488479262673,0.0
Tariq Lamptey,114,0,0,91,1,87.2,0.64,0.84,0.2,6.369999999999999,7,0,20.6,70.60000000000001,439,0,0,0,0,0,133540.0,3,48.0,23,96292,245803,1,20,£4.5,£4.2,£-0.3,-149511,4.877777777777778,0.13120728929384964,0.17220956719817765,0.04100227790432802,1.3059225512528472,0.0,1.4350797266514805,0.0,0.0,0.0
Taylor Richards,121,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,376.0,0,0.0,0,0,490,0,0,£4.5,£4.5,£0.0,-490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tayo Adaramola,766,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,160.0,0,0.0,0,195,12,0,0,£4.0,£4.0,£0.0,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terence Kongolo,208,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,29088.0,0,0.0,0,16604,51558,0,0,£4.0,£3.9,£-0.1,-34954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry Ablade,591,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,15147.0,0,0.0,0,31246,27611,0,0,£4.5,£4.5,£0.0,3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo Walcott,400,2,1,140,2,159.1,1.52,3.91,2.39,24.71,30,2,52.1,164.6,1123,1,0,0,0,0,3419.0,13,199.0,49,9186,9118,1,20,£5.0,£4.8,£-0.2,68,12.477777777777778,0.12181656277827249,0.31335707925200357,0.19154051647373108,1.980320569902048,0.16028495102404275,2.404274265360641,0.0,0.16028495102404275,0.08014247551202137
Thiago Alcántara do Nascimento,277,0,0,194,2,265.8,1.18,1.64,0.45999999999999996,21.41,23,0,59.8,244.4,1252,0,0,0,0,0,77816.0,14,86.0,30,104164,265336,2,18,£5.5,£5.1,£-0.4,-161172,13.911111111111111,0.08482428115015973,0.11789137380191693,0.03306709265175718,1.5390575079872204,0.0,1.6533546325878594,0.0,0.0,0.0
Thiago Emiliano da Silva,128,2,8,524,6,86.1,1.04,2.58,1.54,34.83,32,0,88.0,657.2,2351,0,0,0,0,0,716836.0,26,137.0,80,1290069,1401873,2,27,£5.5,£5.4,£-0.1,-111804,26.122222222222224,0.03981284559761803,0.09876648234793704,0.05895363675031901,1.33334751169715,0.0,1.2250106337728626,0.0,0.07656316461080391,0.30625265844321564
Thilo Kehrer,588,3,4,362,5,126.2,0.63,1.12,0.49,31.509999999999998,34,0,56.0,347.6,2229,1,0,0,0,0,25172.0,25,83.0,67,97451,83719,4,27,£4.5,£4.3,£-0.2,13732,24.766666666666666,0.02543741588156124,0.045222072678331095,0.019784656796769853,1.2722745625841183,0.0,1.372812920592194,0.0,0.12113055181695828,0.16150740242261105
Thomas Cannon,662,0,0,7,0,11.6,0.0,0.09,0.09,0.44,1,0,3.8,5.0,23,0,0,0,0,0,2034.0,0,21.0,2,5956,5836,0,2,£4.5,£4.5,£0.0,120,0.25555555555555554,0.0,0.3521739130434783,0.3521739130434783,1.7217391304347827,0.0,3.91304347826087,0.0,0.0,0.0
Thomas Partey,6,0,6,468,11,439.6,2.17,4.76,2.5900000000000003,32.27,28,3,119.5,513.2,2480,0,0,0,0,0,50030.0,28,240.0,86,109525,137985,5,33,£5.0,£4.7,£-0.3,-28460,27.555555555555557,0.07874999999999999,0.17274193548387096,0.09399193548387097,1.1710887096774194,0.10887096774193548,1.0161290322580645,0.0,0.0,0.21774193548387097
Thomas Strakosha,517,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,15139.0,0,0.0,0,6217,19038,0,0,£4.5,£4.3,£-0.2,-12821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Iroegbunam,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2220.0,0,0.0,0,1334,3577,0,0,£4.5,£4.5,£0.0,-2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Ream,201,0,12,560,8,65.2,0.27,0.51,0.24,54.05,44,1,74.8,604.2,2898,0,0,0,0,0,146847.0,33,76.0,98,761547,533533,2,33,£4.5,£4.5,£0.0,228014,32.2,0.008385093167701863,0.015838509316770184,0.007453416149068322,1.6785714285714284,0.03105590062111801,1.3664596273291925,0.0,0.0,0.37267080745341613
Timo Werner,137,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,20903.0,0,0.0,0,2202,52459,0,0,£8.0,£7.9,£-0.1,-50257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timothy Castagne,258,4,11,615,8,377.3,2.13,4.29,2.16,60.78,63,2,135.0,679.8,3255,0,0,0,0,0,601060.0,36,289.0,114,2175007,1693872,3,37,£4.5,£4.3,£-0.2,481135,36.166666666666664,0.05889400921658986,0.11861751152073734,0.059723502304147476,1.680552995391705,0.055299539170506916,1.7419354838709677,0.0,0.11059907834101383,0.30414746543778803
Tino Livramento,419,0,0,13,0,0.0,0.0,0.0,0.0,1.4100000000000001,0,0,0.6,5.8,26,0,0,0,0,0,1364.0,0,0.0,2,2329,3332,0,2,£4.5,£4.4,£-0.1,-1003,0.28888888888888886,0.0,0.0,0.0,4.880769230769232,0.0,0.0,0.0,0.0,0.0
Tom Cairney,200,1,2,217,1,228.2,1.51,2.95,1.44,19.69,13,2,62.4,189.20000000000002,968,0,0,0,0,0,5160.0,6,204.0,53,9029,11297,2,33,£5.0,£4.7,£-0.3,-2268,10.755555555555556,0.14039256198347105,0.2742768595041322,0.13388429752066114,1.830681818181818,0.1859504132231405,1.2086776859504131,0.0,0.09297520661157024,0.1859504132231405
Tom Davies,190,0,0,55,1,46.2,0.25,1.55,1.2999999999999998,12.040000000000001,9,0,19.3,50.4,524,0,0,0,0,0,4457.0,4,98.0,19,4473,6281,3,19,£5.0,£4.9,£-0.1,-1808,5.822222222222222,0.042938931297709926,0.26622137404580154,0.2232824427480916,2.0679389312977103,0.0,1.5458015267175573,0.0,0.0,0.0
Tom Heaton,348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,40579.0,0,0.0,0,30785,45479,0,0,£4.0,£3.8,£-0.2,-14694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom McGill,756,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,337.0,0,0.0,0,980,520,0,0,£4.0,£4.0,£0.0,460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomas Soucek,468,4,6,364,8,230.1,1.03,5.05,4.02,43.04,42,2,127.1,565.6,2811,0,0,0,0,0,91064.0,32,472.0,100,111251,215641,3,36,£5.5,£5.0,£-0.5,-104390,31.233333333333334,0.03297758804695838,0.16168623265741727,0.1287086446104589,1.3780149413020277,0.064034151547492,1.3447171824973319,0.0,0.128068303094984,0.192102454642476
Tommi O'Reilly,761,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,94.0,0,0.0,0,214,116,0,0,£4.5,£4.5,£0.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tosin Adarabioyo,209,0,1,353,3,89.8,0.47,1.18,0.71,43.91,39,1,71.4,495.0,2084,0,0,0,0,0,13343.0,23,128.0,49,32630,35654,4,25,£4.5,£4.4,£-0.1,-3024,23.155555555555555,0.02029750479846449,0.050959692898272554,0.03066218809980806,1.8963051823416506,0.04318618042226487,1.6842610364683301,0.0,0.0,0.04318618042226487
Toti António Gomes,489,0,4,201,4,74.3,0.23,0.58,0.35000000000000003,20.87,14,1,36.5,225.2,978,0,0,0,0,0,176053.0,10,65.0,43,541649,335918,6,17,£4.0,£3.9,£-0.1,205731,10.866666666666667,0.02116564417177914,0.05337423312883435,0.032208588957055216,1.9205521472392637,0.09202453987730061,1.2883435582822085,0.0,0.0,0.36809815950920244
Travis Patterson,755,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,142.0,0,0.0,0,379,197,0,0,£4.5,£4.5,£0.0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Alexander-Arnold,285,11,21,824,10,1168.2,9.26,11.620000000000001,2.36,43.1,44,2,219.0,779.0,2922,0,0,0,0,0,2794836.0,34,241.0,156,5081311,5159634,5,37,£7.5,£7.8,£0.3,-78323,32.46666666666667,0.2852156057494866,0.357905544147844,0.07268993839835729,1.3275154004106775,0.061601642710472276,1.35523613963039,0.0,0.3388090349075975,0.6468172484599589
Trevoh Chalobah,141,0,1,318,5,93.5,0.32,1.1400000000000001,0.8200000000000001,30.990000000000002,24,0,48.7,283.59999999999997,1601,1,0,0,0,0,61562.0,18,108.0,49,190481,196958,4,25,£5.0,£4.4,£-0.6,-6477,17.788888888888888,0.017988757026858215,0.0640849469081824,0.046096189881324176,1.7420986883198004,0.0,1.3491567770143662,0.0,0.0,0.05621486570893192
Tristan Crama,646,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2618.0,0,0.0,0,4331,3339,0,0,£4.0,£4.0,£0.0,992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy Parrott,453,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7198.0,0,0.0,0,0,10121,0,0,£4.5,£4.5,£0.0,-10121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Adams,506,0,1,290,5,328.9,1.05,1.16,0.11,32.69,36,0,74.9,393.6,2156,0,0,0,1,0,17099.0,24,24.0,47,24588,32674,4,24,£5.0,£4.9,£-0.1,-8086,23.955555555555556,0.04383116883116883,0.0484230055658627,0.004591836734693878,1.3646103896103896,0.0,1.50278293135436,0.0,0.0,0.041743970315398886
Tyler Roberts,229,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,66.0,0,0.0,0,0,38,0,0,£5.0,£5.0,£0.0,-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrell Malacia,504,0,8,287,7,125.80000000000001,0.71,0.94,0.23,19.21,14,0,41.1,206.4,1391,0,0,0,0,0,248505.0,14,77.0,62,509808,637124,6,22,£4.5,£4.2,£-0.3,-127316,15.455555555555556,0.04593817397555715,0.060819554277498196,0.01488138030194105,1.2429187634795111,0.0,0.905823148813803,0.0,0.0,0.5176132278936018
Tyrese Francois,521,0,0,3,0,0.3,0.0,0.0,0.0,0.0,0,0,0.1,1.0,1,0,0,0,0,0,1979.0,0,0.0,1,1372,3488,0,1,£4.5,£4.4,£-0.1,-2116,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrick Mitchell,170,2,7,476,8,234.0,1.25,1.87,0.62,42.9,40,0,84.3,470.4,2889,0,0,0,1,0,87618.0,34,135.0,93,233658,220748,5,36,£4.5,£4.4,£-0.1,12910,32.1,0.03894080996884735,0.05825545171339564,0.019314641744548285,1.336448598130841,0.0,1.2461059190031152,0.0,0.06230529595015576,0.21806853582554517
Tyrone Mings,39,3,17,617,12,87.7,0.95,1.91,0.96,47.28,40,1,87.0,657.2,3150,1,0,0,0,0,671542.0,35,121.0,130,2247657,1365522,7,35,£4.5,£4.7,£0.2,882135,35.0,0.027142857142857142,0.05457142857142857,0.027428571428571427,1.350857142857143,0.02857142857142857,1.1428571428571428,0.0,0.08571428571428572,0.4857142857142857
Vicente Guaita,152,0,10,484,6,0.0,0.01,0.01,0.0,38.199999999999996,34,0,66.8,668.4,2430,0,0,0,0,85,219927.0,27,0.0,99,547456,561368,1,27,£4.5,£4.4,£-0.1,-13912,27.0,0.00037037037037037035,0.00037037037037037035,0.0,1.4148148148148147,0.0,1.2592592592592593,3.1481481481481484,0.0,0.37037037037037035
Victor Kristiansen,709,1,0,111,0,119.3,0.6,0.72,0.12000000000000001,17.880000000000003,21,0,30.8,173.2,891,0,0,0,0,0,2412.0,11,14.0,16,7603,5933,2,12,£4.5,£4.5,£0.0,1670,9.9,0.0606060606060606,0.07272727272727272,0.012121212121212121,1.8060606060606061,0.0,2.121212121212121,0.0,0.10101010101010101,0.0
Victor Lindelöf,337,0,3,327,6,53.5,0.39,0.64,0.25,19.97,16,0,33.9,265.0,1359,0,0,0,0,0,33133.0,14,19.0,57,309278,70069,1,20,£4.5,£4.1,£-0.4,239209,15.1,0.025827814569536426,0.0423841059602649,0.016556291390728478,1.3225165562913908,0.0,1.0596026490066226,0.0,0.0,0.19867549668874174
Viljami Sinisalo,707,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1029.0,0,0.0,0,2214,1163,0,0,£4.0,£4.0,£0.0,1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgil van Dijk,280,1,13,636,11,121.0,1.09,3.5900000000000003,2.5,41.17,36,3,125.4,743.2,2835,0,0,0,0,0,1355226.0,32,389.0,127,1909767,2146711,3,32,£6.5,£6.6,£0.1,-236944,31.5,0.03460317460317461,0.11396825396825398,0.07936507936507936,1.3069841269841271,0.09523809523809523,1.1428571428571428,0.0,0.031746031746031744,0.4126984126984127
Vitalii Mykolenko,194,1,4,449,7,307.0,0.91,1.45,0.54,53.67,46,0,93.4,504.8,2653,0,0,0,0,0,75144.0,30,120.0,75,350570,280539,4,34,£4.5,£4.1,£-0.4,70031,29.477777777777778,0.03087071240105541,0.049189596683000374,0.018318884281944968,1.8206935544666416,0.0,1.5604975499434601,0.0,0.03392385978137957,0.1356954391255183
Vitaly Janelt,86,1,5,357,8,246.1,1.56,3.8899999999999997,2.33,29.68,28,3,88.1,411.2,2201,0,0,0,0,0,14097.0,24,223.0,85,47211,47264,3,35,£5.5,£5.5,£0.0,-53,24.455555555555556,0.06378918673330304,0.15906406179009538,0.09527487505679237,1.2136301681054067,0.1226715129486597,1.1449341208541572,0.0,0.0408905043162199,0.2044525215810995
Vladimir Coufal,463,2,2,327,4,330.5,1.71,1.99,0.28,30.46,35,0,74.9,361.6,2135,0,0,0,0,0,94870.0,24,54.0,58,422614,359809,5,27,£4.5,£4.0,£-0.5,62805,23.72222222222222,0.07208430913348947,0.08388758782201405,0.011803278688524592,1.2840281030444967,0.0,1.4754098360655739,0.0,0.08430913348946135,0.08430913348946135
Wanya Marçal-Madivadua,735,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,130.0,0,0.0,0,304,242,0,0,£4.5,£4.5,£0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne Hennessey,518,0,0,46,0,0.0,0.0,0.0,0.0,5.430000000000001,5,0,6.3,62.2,271,0,0,0,0,10,178614.0,3,0.0,8,119025,200114,0,4,£4.0,£3.9,£-0.1,-81089,3.011111111111111,0.0,0.0,0.0,1.8033210332103324,0.0,1.6605166051660516,3.321033210332103,0.0,0.0
Wesley Fofana,272,0,4,244,2,59.0,0.29000000000000004,1.03,0.74,22.96,24,1,43.8,289.2,1362,0,0,0,0,0,122777.0,14,86.0,37,300882,428441,4,17,£4.5,£4.3,£-0.2,-127559,15.133333333333333,0.01916299559471366,0.06806167400881058,0.04889867841409692,1.5171806167400883,0.06607929515418502,1.5859030837004406,0.0,0.0,0.2643171806167401
Weston McKennie,720,1,0,135,1,201.7,0.56,1.3399999999999999,0.78,28.3,35,0,48.3,198.8,1434,0,0,0,0,0,3967.0,16,81.0,31,17588,8734,7,19,£5.0,£4.6,£-0.4,8854,15.933333333333334,0.035146443514644354,0.08410041841004183,0.04895397489539749,1.7761506276150627,0.0,2.196652719665272,0.0,0.06276150627615062,0.0
Wilfred Ndidi,265,0,0,257,1,73.0,0.18,0.4,0.22,32.28,39,0,43.2,317.6,1672,0,0,0,0,0,25301.0,19,45.0,41,22028,45113,4,27,£5.0,£4.8,£-0.2,-23085,18.57777777777778,0.009688995215311004,0.021531100478468897,0.011842105263157893,1.7375598086124402,0.0,2.0992822966507174,0.0,0.0,0.0
Wilfried Gnonto,619,4,6,183,4,323.5,2.12,3.91,1.79,25.22,28,2,84.3,264.8,1346,0,0,0,0,0,83613.0,14,253.0,55,522399,395488,7,24,£5.0,£4.7,£-0.3,126911,14.955555555555556,0.14175334323922734,0.26144130757800893,0.11968796433878158,1.686329866270431,0.1337295690936107,1.8722139673105498,0.0,0.2674591381872214,0.4011887072808321
Wilfried Zaha,160,2,6,216,5,384.8,2.95,9.27,6.32,33.24,34,7,169.4,465.4,2289,0,2,0,0,0,1225747.0,27,848.0,95,3767001,4027827,5,27,£7.0,£7.2,£0.2,-260826,25.433333333333334,0.11598951507208388,0.3644823066841415,0.24849279161205767,1.3069462647444299,0.27522935779816515,1.3368283093053734,0.0,0.07863695937090433,0.23591087811271297
Will Dennis,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,52048.0,0,0.0,0,39229,69254,0,0,£4.0,£3.9,£-0.1,-30025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Hughes,163,1,3,152,1,102.1,0.63,0.97,0.34,13.05,11,1,31.0,153.2,822,0,0,0,0,0,3070.0,7,57.0,41,2031,3824,4,27,£5.0,£4.8,£-0.2,-1793,9.133333333333333,0.06897810218978102,0.1062043795620438,0.03722627737226278,1.4288321167883213,0.10948905109489052,1.2043795620437956,0.0,0.10948905109489052,0.3284671532846716
Will Smallbone,415,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,958.0,0,0.0,0,0,1393,0,0,£4.5,£4.5,£0.0,-1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
William Saliba,26,1,14,571,12,100.8,0.32,1.23,0.91,26.86,25,2,74.5,529.0,2415,1,0,0,0,0,2777031.0,27,114.0,117,5306437,4548688,4,27,£4.5,£4.9,£0.4,757749,26.833333333333332,0.011925465838509317,0.045838509316770186,0.03391304347826087,1.0009937888198759,0.07453416149068323,0.9316770186335405,0.0,0.037267080745341616,0.5217391304347826
Willian Borges da Silva,614,7,11,442,9,658.8,2.9899999999999998,6.45,3.46,34.39,22,5,153.6,430.2,2127,0,0,0,0,0,29722.0,25,447.0,116,203773,159327,2,27,£5.5,£5.5,£0.0,44446,23.633333333333333,0.12651622002820873,0.27291960507757407,0.14640338504936531,1.455148095909732,0.21156558533145275,0.9308885754583921,0.0,0.29619181946403383,0.46544428772919605
Willy Boly,474,1,7,147,3,11.8,0.27,0.32,0.05,10.370000000000001,10,0,18.3,145.0,684,0,0,0,0,0,18599.0,9,24.0,37,26166,44135,2,11,£4.5,£4.1,£-0.4,-17969,7.6,0.03552631578947369,0.04210526315789474,0.006578947368421053,1.3644736842105265,0.0,1.3157894736842106,0.0,0.13157894736842105,0.9210526315789475
Willy Caballero,424,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,92053.0,0,0.0,0,55007,77146,0,0,£4.0,£3.8,£-0.2,-22139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wout Faes,612,2,5,545,7,115.6,0.5800000000000001,1.78,1.2,52.76,51,1,87.10000000000001,662.4,2786,2,0,0,1,0,18490.0,31,93.0,78,79668,63731,4,31,£4.5,£4.2,£-0.3,15937,30.955555555555556,0.01873653984206748,0.05750179468772434,0.038765254845656856,1.7043790380473798,0.03230437903804738,1.6475233309404163,0.0,0.06460875807609476,0.1615218951902369
Wout Weghorst,701,1,0,56,4,183.7,1.16,3.18,2.02,14.6,11,0,42.1,97.6,790,0,0,0,0,0,55640.0,10,140.0,24,348084,174373,1,17,£6.0,£5.4,£-0.6,173711,8.777777777777779,0.13215189873417718,0.3622784810126582,0.23012658227848098,1.663291139240506,0.0,1.2531645569620251,0.0,0.11392405063291139,0.0
Xande Nascimento da Costa Silva,390,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,541.0,0,0.0,0,0,1528,0,0,£5.0,£5.0,£0.0,-1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yago de Santiago Alonso,777,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,£4.5,£4.5,£0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yan Valery,414,0,0,1,0,0.9,0.0,0.0,0.0,0.99,2,0,0.5,4.0,45,0,0,0,0,0,43084.0,1,0.0,0,20793,71159,0,1,£4.0,£4.0,£0.0,-50366,0.5,0.0,0.0,0.0,1.98,0.0,4.0,0.0,0.0,0.0
